TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7828,278072,1066,564,0.8801,0.9328,0.9057,0.9962,0.9943,0.3,train
1583,55569,219,135,0.8785,0.9214,0.8994,0.9961,0.9938,0.3,val
6246,222411,886,482,0.8758,0.9284,0.9013,0.996,0.9941,0.3,test
