TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7667,278782,350,731,0.9563,0.913,0.9341,0.9987,0.9962,0.4,train
1520,55747,74,165,0.9536,0.9021,0.9271,0.9987,0.9958,0.4,val
6177,222962,308,578,0.9525,0.9144,0.9331,0.9986,0.9961,0.4,test
