TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
17810,24414,56,508,0.9969,0.9723,0.9844,0.9977,0.9868,0.7,train
3589,4845,26,97,0.9928,0.9737,0.9832,0.9947,0.9856,0.7,val
14114,19633,120,365,0.9916,0.9748,0.9831,0.9939,0.9858,0.7,test
