TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
17736,24477,20,555,0.9989,0.9697,0.984,0.9992,0.9866,0.9,train
3474,4957,13,113,0.9963,0.9685,0.9822,0.9974,0.9853,0.9,val
14134,19551,76,471,0.9947,0.9678,0.981,0.9961,0.984,0.9,test
