TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
17910,24330,53,495,0.997,0.9731,0.9849,0.9978,0.9872,0.8,train
3512,4910,23,112,0.9935,0.9691,0.9811,0.9953,0.9842,0.8,val
14078,19664,114,376,0.992,0.974,0.9829,0.9942,0.9857,0.8,test
