,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
38,38,0.05436441601860601,2025-04-28 17:24:04.596981,2025-04-28 17:24:26.872338,0 days 00:00:22.275357,3.8906,129,1.1537401795930704,COMPLETE
39,39,0.21218107925039512,2025-04-28 17:24:26.872563,2025-04-28 17:24:49.131665,0 days 00:00:22.259102,3.8906,150,0.22175251396659448,COMPLETE
40,40,0.172059747957015,2025-04-28 17:24:49.131886,2025-04-28 17:25:11.403574,0 days 00:00:22.271688,3.8906,162,0.35360802150804327,COMPLETE
41,41,0.31162262592898426,2025-04-28 17:25:11.403827,2025-04-28 17:25:33.677514,0 days 00:00:22.273687,3.8906,151,0.11128402948507375,COMPLETE
42,42,0.233786194593111,2025-04-28 17:25:33.677740,2025-04-28 17:25:55.963432,0 days 00:00:22.285692,3.8906,144,0.21511863536260645,COMPLETE
43,43,0.31584916359512333,2025-04-28 17:25:55.963668,2025-04-28 17:26:18.270501,0 days 00:00:22.306833,3.8906,154,0.11094644683602385,COMPLETE
44,44,0.19913090711569797,2025-04-28 17:26:18.270729,2025-04-28 17:26:40.518044,0 days 00:00:22.247315,3.8906,99,0.2830547361292569,COMPLETE
45,45,0.14254238325478916,2025-04-28 17:26:40.518413,2025-04-28 17:27:02.799669,0 days 00:00:22.281256,3.8906,133,0.40650612936785857,COMPLETE
46,46,0.2443488808027346,2025-04-28 17:27:02.799897,2025-04-28 17:27:25.150204,0 days 00:00:22.350307,3.8906,154,0.18911219230950482,COMPLETE
47,47,0.03670476424562698,2025-04-28 17:27:25.150427,2025-04-28 17:27:47.413708,0 days 00:00:22.263281,3.8906,118,1.9594252536728702,COMPLETE
48,48,0.0578386605783866,2025-04-28 17:27:47.413946,2025-04-28 17:28:09.720839,0 days 00:00:22.306893,3.8906,178,0.5680468797377362,COMPLETE
49,49,0.2012465051258155,2025-04-28 17:28:09.721063,2025-04-28 17:28:32.008457,0 days 00:00:22.287394,3.8906,168,0.2783874237191296,COMPLETE
50,50,0.04168105929763961,2025-04-28 17:28:32.008684,2025-04-28 17:28:54.304300,0 days 00:00:22.295616,3.8906,89,1.6879430028064573,COMPLETE
51,51,0.31482388105851733,2025-04-28 17:28:54.304529,2025-04-28 17:29:16.639774,0 days 00:00:22.335245,3.8906,153,0.11121201963778285,COMPLETE
52,52,0.29916166425170765,2025-04-28 17:29:16.640002,2025-04-28 17:29:38.966133,0 days 00:00:22.326131,3.8906,144,0.15031167027947326,COMPLETE
53,53,0.23211430601730831,2025-04-28 17:29:38.966333,2025-04-28 17:30:01.176801,0 days 00:00:22.210468,3.8906,81,0.17225313547593055,COMPLETE
54,54,0.1791441481350226,2025-04-28 17:30:01.177008,2025-04-28 17:30:23.389035,0 days 00:00:22.212027,3.8906,157,0.31930127024823024,COMPLETE
55,55,0.34010836661494237,2025-04-28 17:30:23.389247,2025-04-28 17:30:45.603367,0 days 00:00:22.214120,3.8906,163,0.10241100240284462,COMPLETE
56,56,0.15642286416717885,2025-04-28 17:30:45.603570,2025-04-28 17:31:07.829615,0 days 00:00:22.226045,3.8906,164,0.4276508569667705,COMPLETE
57,57,0.1573589926054268,2025-04-28 17:31:07.829816,2025-04-28 17:31:30.043392,0 days 00:00:22.213576,3.8906,183,0.20120652214786452,COMPLETE
58,58,0.06947998126058597,2025-04-28 17:31:30.043601,2025-04-28 17:31:52.245929,0 days 00:00:22.202328,3.8906,175,0.499964407264617,COMPLETE
59,59,0.2024780199054058,2025-04-28 17:31:52.246137,2025-04-28 17:32:14.443250,0 days 00:00:22.197113,3.8906,128,0.34943902510981295,COMPLETE
60,60,0.2861631926259558,2025-04-28 17:32:14.443450,2025-04-28 17:32:36.644295,0 days 00:00:22.200845,3.8906,143,0.16162004563178234,COMPLETE
61,61,0.27305087921205473,2025-04-28 17:32:36.644500,2025-04-28 17:32:58.839109,0 days 00:00:22.194609,3.8906,171,0.10125467824912113,COMPLETE
62,62,0.20999714367323621,2025-04-28 17:32:58.839316,2025-04-28 17:33:21.045250,0 days 00:00:22.205934,3.8906,157,0.24058973461083447,COMPLETE
63,63,0.2623815676141258,2025-04-28 17:33:21.045450,2025-04-28 17:33:43.243876,0 days 00:00:22.198426,3.8906,146,0.1607570108073893,COMPLETE
64,64,0.18128266581964134,2025-04-28 17:33:43.244083,2025-04-28 17:34:05.441450,0 days 00:00:22.197367,3.8906,137,0.30557700243377145,COMPLETE
65,65,0.3295807651163975,2025-04-28 17:34:05.441652,2025-04-28 17:34:27.645402,0 days 00:00:22.203750,3.8906,154,0.10051775408739767,COMPLETE
66,66,0.2018852648623641,2025-04-28 17:34:27.645608,2025-04-28 17:34:49.863249,0 days 00:00:22.217641,3.8906,161,0.25979034191816225,COMPLETE
67,67,0.27104175728577645,2025-04-28 17:34:49.863450,2025-04-28 17:35:12.087939,0 days 00:00:22.224489,3.8906,164,0.1712879046236661,COMPLETE
68,68,0.1262248155895629,2025-04-28 17:35:12.088148,2025-04-28 17:35:34.273149,0 days 00:00:22.185001,3.8906,26,0.10331562346890097,COMPLETE
69,69,0.06361279170267935,2025-04-28 17:35:34.273349,2025-04-28 17:35:56.457994,0 days 00:00:22.184645,3.8906,63,0.8426851768630992,COMPLETE
70,70,0.18407132243684993,2025-04-28 17:35:56.458202,2025-04-28 17:36:18.670113,0 days 00:00:22.211911,3.8906,122,0.38157477378096316,COMPLETE
