TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
45337,75072,97420,32653,0.3176,0.5813,0.4108,0.4352,0.4807,0.7,train
9000,15023,19434,6639,0.3165,0.5755,0.4084,0.436,0.4795,0.7,val
36313,60045,77954,26075,0.3178,0.5821,0.4111,0.4351,0.4809,0.7,test
