TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
39440,81444,91150,38448,0.302,0.5064,0.3784,0.4719,0.4826,0.6,train
7817,16210,18274,7795,0.2996,0.5007,0.3749,0.4701,0.4796,0.6,val
31547,65150,72720,30970,0.3026,0.5046,0.3783,0.4725,0.4826,0.6,test
