Fit,Predict,Optimize,GPU
0.13,0.47000000000000003,18.58,0
0.13,0.47000000000000003,0.0,0
0.13,0.47000000000000003,0.0,0
0.13,0.49,0.0,0
0.13,0.48,0.0,0
0.13,0.48,0.0,0
0.13,0.49,0.0,0
0.13,0.48,0.0,0
0.13,0.47000000000000003,0.0,0
0.13,0.49,0.0,0
