Fit,Predict,Optimize,GPU
0.0,0.0,12544.2,0
277.9,38.36,0.0,0
290.97,38.31,0.0,0
263.47,38.349999999999994,0.0,0
265.29,37.94,0.0,0
256.32,38.370000000000005,0.0,0
259.85,38.89,0.0,0
239.73,39.0,0.0,0
252.21,38.620000000000005,0.0,0
265.04,38.879999999999995,0.0,0
271.07,38.120000000000005,0.0,0
