TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
715,12340,63,379,0.919,0.6536,0.7639,0.9949,0.9673,0.7,train
758,12254,110,375,0.8733,0.669,0.7576,0.9911,0.9641,0.7,val
5888,98192,900,3001,0.8674,0.6624,0.7512,0.9909,0.9639,0.7,test
