TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
177,5561,12,0,0.9365,1.0,0.9672,0.9978,0.9979,0.0,train
1655,55776,70,5,0.9594,0.997,0.9778,0.9987,0.9987,0.0,val
14952,496206,598,49,0.9615,0.9967,0.9788,0.9988,0.9987,0.0,test
