TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
800,57287,1,9399,0.9988,0.0784,0.1455,1.0,0.8607,0.6,train
179,11203,1848,267,0.0883,0.4013,0.1448,0.8584,0.8433,0.6,val
232,52602,918,239,0.2017,0.4926,0.2862,0.9828,0.9786,0.6,test
