TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
921,63972,639,1955,0.5904,0.3202,0.4152,0.9901,0.9616,0.3,train
102,12558,144,693,0.4146,0.1283,0.196,0.9887,0.938,0.3,val
5007,39418,7128,2438,0.4126,0.6725,0.5114,0.8469,0.8228,0.3,test
