Fit,Predict,Optimize,GPU
1.41,5.540000000000001,199.43,0
1.39,6.43,0.0,0
1.4,6.44,0.0,0
1.4,6.49,0.0,0
1.42,6.46,0.0,0
1.4,6.04,0.0,0
1.4,6.54,0.0,0
1.41,6.54,0.0,0
1.41,6.529999999999999,0.0,0
1.41,6.529999999999999,0.0,0
