TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1426,55525,263,292,0.8443,0.83,0.8371,0.9953,0.9903,0.8,train
1430,55557,264,255,0.8442,0.8487,0.8464,0.9953,0.991,0.8,val
11474,444513,2101,1961,0.8452,0.854,0.8496,0.9953,0.9912,0.8,test
