,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
30,30,0.5994065281899109,2025-04-25 15:32:43.967897,2025-04-25 15:32:44.085458,0 days 00:00:00.117561,0.05226990789494677,,900,l1,0.002241230783551152,COMPLETE
31,31,0.5714285714285714,2025-04-25 15:32:44.085790,2025-04-25 15:32:44.208487,0 days 00:00:00.122697,0.060976087628021286,,900,l1,0.0023023054217027297,COMPLETE
32,32,0.648854961832061,2025-04-25 15:32:44.208818,2025-04-25 15:32:44.341181,0 days 00:00:00.132363,0.01006838481676708,,1000,l1,0.0010076778726703138,COMPLETE
33,33,0.6198347107438017,2025-04-25 15:32:44.341512,2025-04-25 15:32:44.472333,0 days 00:00:00.130821,0.003261160590294252,,1000,l1,0.0010914775965655424,COMPLETE
34,34,0.5726495726495726,2025-04-25 15:32:44.472655,2025-04-25 15:32:44.614830,0 days 00:00:00.142175,0.0026393157671718093,,1000,l1,0.0014380660329019383,COMPLETE
35,35,0.6000000000000001,2025-04-25 15:32:44.615193,2025-04-25 15:32:44.769260,0 days 00:00:00.154067,0.006031296889118547,,1000,l1,0.001062365970916974,COMPLETE
36,36,0.30459770114942525,2025-04-25 15:32:44.769611,2025-04-25 15:32:44.871175,0 days 00:00:00.101564,0.0020376739643071557,balanced,1000,l1,0.008569522673025203,COMPLETE
37,37,0.6564885496183207,2025-04-25 15:32:44.871522,2025-04-25 15:32:45.027221,0 days 00:00:00.155699,0.014854629322641437,,900,l1,0.0006934388807093185,COMPLETE
38,38,0.30363864491844417,2025-04-25 15:32:45.027565,2025-04-25 15:32:45.153075,0 days 00:00:00.125510,0.2600796799962704,balanced,900,l1,0.0005209449128951116,COMPLETE
39,39,0.6590038314176245,2025-04-25 15:32:45.153410,2025-04-25 15:32:45.262758,0 days 00:00:00.109348,0.016827915073550134,,100,l1,0.003905886947968279,COMPLETE
40,40,0.30925221799746516,2025-04-25 15:32:45.263132,2025-04-25 15:32:45.363863,0 days 00:00:00.100731,0.07277664901738706,balanced,100,l1,0.0074597462714669684,COMPLETE
41,41,0.6590038314176245,2025-04-25 15:32:45.364231,2025-04-25 15:32:45.484122,0 days 00:00:00.119891,0.018759957561702744,,200,l1,0.0040110445374233975,COMPLETE
