TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6987,59505,464,531,0.9377,0.9294,0.9335,0.9923,0.9853,0.9,train
113,13357,22,5,0.837,0.9576,0.8933,0.9984,0.998,0.9,val
1641,49463,1048,1839,0.6103,0.4716,0.532,0.9793,0.9465,0.9,test
