TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7863,57876,858,890,0.9016,0.8983,0.9,0.9854,0.9741,0.7,train
55,13142,239,61,0.1871,0.4741,0.2683,0.9821,0.9778,0.7,val
1326,51231,513,921,0.721,0.5901,0.649,0.9901,0.9734,0.7,test
