TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6376,60531,264,316,0.9602,0.9528,0.9565,0.9957,0.9914,0.0,train
91,13326,7,73,0.9286,0.5549,0.6947,0.9995,0.9941,0.0,val
572,48458,1273,3688,0.31,0.1343,0.1874,0.9744,0.9081,0.0,test
