TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
77930,172461,31,60,0.9996,0.9992,0.9994,0.9998,0.9996,0.7,train
15611,34444,13,28,0.9992,0.9982,0.9987,0.9996,0.9992,0.7,val
62304,137964,35,84,0.9994,0.9987,0.999,0.9997,0.9994,0.7,test
