TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
77779,172616,30,57,0.9996,0.9993,0.9994,0.9998,0.9997,0.5,train
15658,34406,14,18,0.9991,0.9989,0.999,0.9996,0.9994,0.5,val
62420,137836,46,85,0.9993,0.9986,0.999,0.9997,0.9993,0.5,test
