TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
77826,172566,28,62,0.9996,0.9992,0.9994,0.9998,0.9996,0.6,train
15596,34469,15,16,0.999,0.999,0.999,0.9996,0.9994,0.6,val
62424,137825,45,93,0.9993,0.9985,0.9989,0.9997,0.9993,0.6,test
