TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1118,55832,29,527,0.9747,0.6796,0.8009,0.9995,0.9903,0.5,train
1166,55707,28,605,0.9765,0.6584,0.7865,0.9995,0.989,0.5,val
8911,446406,221,4511,0.9758,0.6639,0.7902,0.9995,0.9897,0.5,test
