,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.11929485631489978,2025-05-02 18:13:01.333510,2025-05-02 18:13:01.486094,0 days 00:00:00.152584,3.8906,3,0.9625718705674408,COMPLETE
1,1,0.05857442916186733,2025-05-02 18:13:01.487351,2025-05-02 18:13:01.616916,0 days 00:00:00.129565,3.8906,3,0.6723706221420122,COMPLETE
2,2,0.7785095320623917,2025-05-02 18:13:01.617894,2025-05-02 18:13:01.746802,0 days 00:00:00.128908,3.8906,4,0.694671607152255,COMPLETE
3,3,0.7785095320623917,2025-05-02 18:13:01.747797,2025-05-02 18:13:01.925319,0 days 00:00:00.177522,3.8906,4,1.178124404789453,COMPLETE
4,4,0.7785095320623917,2025-05-02 18:13:01.925626,2025-05-02 18:13:02.057387,0 days 00:00:00.131761,3.8906,4,1.1845995847209239,COMPLETE
5,5,0.37357052096569254,2025-05-02 18:13:02.058356,2025-05-02 18:13:02.211137,0 days 00:00:00.152781,3.8906,2,1.5874933542350198,COMPLETE
6,6,0.1197078270502302,2025-05-02 18:13:02.211796,2025-05-02 18:13:02.361039,0 days 00:00:00.149243,3.8906,3,1.4767092178351855,COMPLETE
7,7,0.3804301982285956,2025-05-02 18:13:02.361353,2025-05-02 18:13:02.524434,0 days 00:00:00.163081,3.8906,2,1.4727353106461385,COMPLETE
8,8,0.1197078270502302,2025-05-02 18:13:02.524737,2025-05-02 18:13:02.651066,0 days 00:00:00.126329,3.8906,3,1.4519833978442542,COMPLETE
9,9,0.05837961946887714,2025-05-02 18:13:02.651965,2025-05-02 18:13:02.801154,0 days 00:00:00.149189,3.8906,3,0.6149549149326206,COMPLETE
10,10,0.33477425552353507,2025-05-02 18:13:02.801535,2025-05-02 18:13:02.939505,0 days 00:00:00.137970,3.8906,1,0.2525738429686585,COMPLETE
11,11,0.7785095320623917,2025-05-02 18:13:02.940516,2025-05-02 18:13:03.080218,0 days 00:00:00.139702,3.8906,4,0.9622315717471259,COMPLETE
12,12,0.7785095320623917,2025-05-02 18:13:03.081122,2025-05-02 18:13:03.227117,0 days 00:00:00.145995,3.8906,4,1.9233343854303877,COMPLETE
13,13,0.7785095320623917,2025-05-02 18:13:03.228119,2025-05-02 18:13:03.410348,0 days 00:00:00.182229,3.8906,4,0.5649357847279093,COMPLETE
14,14,0.7782397782397782,2025-05-02 18:13:03.410656,2025-05-02 18:13:03.563711,0 days 00:00:00.153055,3.8906,4,0.3095900725202504,COMPLETE
15,15,0.15430775825117873,2025-05-02 18:13:03.564334,2025-05-02 18:13:03.671959,0 days 00:00:00.107625,3.8906,1,1.197523580399075,COMPLETE
16,16,0.7785095320623917,2025-05-02 18:13:03.672696,2025-05-02 18:13:03.791608,0 days 00:00:00.118912,3.8906,4,0.8729142396566384,COMPLETE
17,17,0.6085088096261281,2025-05-02 18:13:03.792210,2025-05-02 18:13:03.907563,0 days 00:00:00.115353,3.8906,2,0.4629741907824998,COMPLETE
18,18,0.7785095320623917,2025-05-02 18:13:03.908151,2025-05-02 18:13:04.023561,0 days 00:00:00.115410,3.8906,4,0.7916770284739749,COMPLETE
19,19,0.05837961946887714,2025-05-02 18:13:04.024201,2025-05-02 18:13:04.138005,0 days 00:00:00.113804,3.8906,3,0.11046910010810507,COMPLETE
20,20,0.7785095320623917,2025-05-02 18:13:04.138612,2025-05-02 18:13:04.255020,0 days 00:00:00.116408,3.8906,4,1.1659334303261348,COMPLETE
21,21,0.7785095320623917,2025-05-02 18:13:04.255677,2025-05-02 18:13:04.371050,0 days 00:00:00.115373,3.8906,4,1.1841190198944618,COMPLETE
22,22,0.7785095320623917,2025-05-02 18:13:04.371667,2025-05-02 18:13:04.487473,0 days 00:00:00.115806,3.8906,4,1.3114806655758473,COMPLETE
23,23,0.7785095320623917,2025-05-02 18:13:04.488250,2025-05-02 18:13:04.604071,0 days 00:00:00.115821,3.8906,4,1.7378472606292004,COMPLETE
24,24,0.11929485631489978,2025-05-02 18:13:04.604683,2025-05-02 18:13:04.724835,0 days 00:00:00.120152,3.8906,3,1.0753553641622489,COMPLETE
25,25,0.7785095320623917,2025-05-02 18:13:04.725448,2025-05-02 18:13:04.910447,0 days 00:00:00.184999,3.8906,4,0.8350517145399992,COMPLETE
26,26,0.11929485631489978,2025-05-02 18:13:04.911635,2025-05-02 18:13:05.073045,0 days 00:00:00.161410,3.8906,3,1.3434314497957944,COMPLETE
27,27,0.7785095320623917,2025-05-02 18:13:05.073468,2025-05-02 18:13:05.318509,0 days 00:00:00.245041,3.8906,4,0.7131925483779868,COMPLETE
28,28,0.3944839114082741,2025-05-02 18:13:05.319030,2025-05-02 18:13:05.480675,0 days 00:00:00.161645,3.8906,2,1.071701057133941,COMPLETE
29,29,0.05837961946887714,2025-05-02 18:13:05.482097,2025-05-02 18:13:05.618659,0 days 00:00:00.136562,3.8906,3,0.47643242852037204,COMPLETE
30,30,0.7785095320623917,2025-05-02 18:13:05.619602,2025-05-02 18:13:05.780557,0 days 00:00:00.160955,3.8906,4,0.9331009116447482,COMPLETE
31,31,0.7785095320623917,2025-05-02 18:13:05.781560,2025-05-02 18:13:05.937241,0 days 00:00:00.155681,3.8906,4,0.958213119377344,COMPLETE
32,32,0.7785095320623917,2025-05-02 18:13:05.938243,2025-05-02 18:13:06.067919,0 days 00:00:00.129676,3.8906,4,1.038708816227336,COMPLETE
33,33,0.7785095320623917,2025-05-02 18:13:06.068960,2025-05-02 18:13:06.285288,0 days 00:00:00.216328,3.8906,4,1.2633354958345246,COMPLETE
34,34,0.058576413592167226,2025-05-02 18:13:06.285891,2025-05-02 18:13:06.572788,0 days 00:00:00.286897,3.8906,3,0.7549838808204576,COMPLETE
35,35,0.7785095320623917,2025-05-02 18:13:06.573110,2025-05-02 18:13:06.725966,0 days 00:00:00.152856,3.8906,4,1.0113474203560344,COMPLETE
36,36,0.11981151687339754,2025-05-02 18:13:06.726961,2025-05-02 18:13:06.899771,0 days 00:00:00.172810,3.8906,3,1.6914388325830603,COMPLETE
37,37,0.7785095320623917,2025-05-02 18:13:06.900786,2025-05-02 18:13:07.054197,0 days 00:00:00.153411,3.8906,4,1.4190112026032318,COMPLETE
38,38,0.1197078270502302,2025-05-02 18:13:07.055190,2025-05-02 18:13:07.217117,0 days 00:00:00.161927,3.8906,3,1.6087514455509337,COMPLETE
39,39,0.7785095320623917,2025-05-02 18:13:07.218112,2025-05-02 18:13:07.369820,0 days 00:00:00.151708,3.8906,4,0.6410337400463383,COMPLETE
40,40,0.05857740585774059,2025-05-02 18:13:07.370843,2025-05-02 18:13:07.527277,0 days 00:00:00.156434,3.8906,3,0.8883792805046709,COMPLETE
41,41,0.7785095320623917,2025-05-02 18:13:07.528288,2025-05-02 18:13:07.686784,0 days 00:00:00.158496,3.8906,4,1.9278153223427381,COMPLETE
42,42,0.7785095320623917,2025-05-02 18:13:07.687782,2025-05-02 18:13:07.844035,0 days 00:00:00.156253,3.8906,4,1.5536868724223085,COMPLETE
43,43,0.7785095320623917,2025-05-02 18:13:07.845032,2025-05-02 18:13:08.002826,0 days 00:00:00.157794,3.8906,4,1.98986965811484,COMPLETE
44,44,0.7785095320623917,2025-05-02 18:13:08.003836,2025-05-02 18:13:08.161282,0 days 00:00:00.157446,3.8906,4,1.834179005189338,COMPLETE
45,45,0.3304410701373825,2025-05-02 18:13:08.162273,2025-05-02 18:13:08.315316,0 days 00:00:00.153043,3.8906,1,0.556664897211558,COMPLETE
46,46,0.7785095320623917,2025-05-02 18:13:08.316696,2025-05-02 18:13:08.468373,0 days 00:00:00.151677,3.8906,4,1.3917973669544739,COMPLETE
47,47,0.7785095320623917,2025-05-02 18:13:08.469373,2025-05-02 18:13:08.634957,0 days 00:00:00.165584,3.8906,4,1.1619588833696517,COMPLETE
48,48,0.7785095320623917,2025-05-02 18:13:08.635358,2025-05-02 18:13:08.808097,0 days 00:00:00.172739,3.8906,4,1.5221187314999047,COMPLETE
49,49,0.05837961946887714,2025-05-02 18:13:08.808506,2025-05-02 18:13:08.982954,0 days 00:00:00.174448,3.8906,3,0.4669265181480299,COMPLETE
50,50,0.6070739549839228,2025-05-02 18:13:08.983355,2025-05-02 18:13:09.150681,0 days 00:00:00.167326,3.8906,2,0.32420026524309214,COMPLETE
51,51,0.7785095320623917,2025-05-02 18:13:09.151084,2025-05-02 18:13:09.323273,0 days 00:00:00.172189,3.8906,4,0.5264158024932293,COMPLETE
52,52,0.7782397782397782,2025-05-02 18:13:09.324279,2025-05-02 18:13:09.484365,0 days 00:00:00.160086,3.8906,4,0.3310646692861252,COMPLETE
53,53,0.7785095320623917,2025-05-02 18:13:09.485372,2025-05-02 18:13:09.659247,0 days 00:00:00.173875,3.8906,4,0.6045486750836102,COMPLETE
54,54,0.7785095320623917,2025-05-02 18:13:09.660260,2025-05-02 18:13:09.823741,0 days 00:00:00.163481,3.8906,4,0.7960124368212553,COMPLETE
55,55,0.7785095320623917,2025-05-02 18:13:09.824763,2025-05-02 18:13:09.992310,0 days 00:00:00.167547,3.8906,4,0.40224197803742234,COMPLETE
56,56,0.7708618331053352,2025-05-02 18:13:09.992724,2025-05-02 18:13:10.164933,0 days 00:00:00.172209,3.8906,4,0.16954696374751965,COMPLETE
57,57,0.7785095320623917,2025-05-02 18:13:10.165945,2025-05-02 18:13:10.344532,0 days 00:00:00.178587,3.8906,4,1.2466786036257504,COMPLETE
58,58,0.7785095320623917,2025-05-02 18:13:10.344928,2025-05-02 18:13:10.497969,0 days 00:00:00.153041,3.8906,4,0.6914282893978411,COMPLETE
59,59,0.5271614384085692,2025-05-02 18:13:10.498993,2025-05-02 18:13:10.671865,0 days 00:00:00.172872,3.8906,2,0.7607904554601423,COMPLETE
60,60,0.7785095320623917,2025-05-02 18:13:10.672266,2025-05-02 18:13:10.833500,0 days 00:00:00.161234,3.8906,4,0.9253147135040111,COMPLETE
61,61,0.7785095320623917,2025-05-02 18:13:10.834061,2025-05-02 18:13:11.008834,0 days 00:00:00.174773,3.8906,4,0.8416577034002086,COMPLETE
62,62,0.7785095320623917,2025-05-02 18:13:11.009177,2025-05-02 18:13:11.155081,0 days 00:00:00.145904,3.8906,4,1.1226873093205114,COMPLETE
63,63,0.7785095320623917,2025-05-02 18:13:11.156077,2025-05-02 18:13:11.351451,0 days 00:00:00.195374,3.8906,4,0.8448623366384125,COMPLETE
64,64,0.7785095320623917,2025-05-02 18:13:11.351831,2025-05-02 18:13:11.502431,0 days 00:00:00.150600,3.8906,4,0.9927354224601386,COMPLETE
65,65,0.11929485631489978,2025-05-02 18:13:11.503438,2025-05-02 18:13:11.668692,0 days 00:00:00.165254,3.8906,3,1.1156456773451717,COMPLETE
66,66,0.7785095320623917,2025-05-02 18:13:11.669669,2025-05-02 18:13:11.828016,0 days 00:00:00.158347,3.8906,4,0.5902392790904442,COMPLETE
67,67,0.7785095320623917,2025-05-02 18:13:11.829409,2025-05-02 18:13:11.981836,0 days 00:00:00.152427,3.8906,4,0.718682597724973,COMPLETE
68,68,0.7785095320623917,2025-05-02 18:13:11.982795,2025-05-02 18:13:12.136274,0 days 00:00:00.153479,3.8906,4,0.9004664891923775,COMPLETE
69,69,0.7785095320623917,2025-05-02 18:13:12.137244,2025-05-02 18:13:12.292404,0 days 00:00:00.155160,3.8906,4,1.3095555875316585,COMPLETE
70,70,0.11929485631489978,2025-05-02 18:13:12.293371,2025-05-02 18:13:12.455414,0 days 00:00:00.162043,3.8906,3,1.0786557436425608,COMPLETE
71,71,0.7785095320623917,2025-05-02 18:13:12.456372,2025-05-02 18:13:12.621831,0 days 00:00:00.165459,3.8906,4,0.6510363441047808,COMPLETE
