TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1166,55707,28,605,0.9765,0.6584,0.7865,0.9995,0.989,0.6,train
1077,55818,22,589,0.98,0.6465,0.779,0.9996,0.9894,0.6,val
8952,446420,228,4449,0.9752,0.668,0.7929,0.9995,0.9898,0.6,test
