TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
228,56713,0,565,1.0,0.2875,0.4466,1.0,0.9902,0.9,train
575,52459,2458,2014,0.1896,0.2221,0.2046,0.9552,0.9222,0.9,val
2506,435824,10769,10950,0.1888,0.1862,0.1875,0.9759,0.9528,0.9,test
