TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8237,278323,761,209,0.9154,0.9753,0.9444,0.9973,0.9966,0.8,train
1676,55638,156,36,0.9148,0.979,0.9458,0.9972,0.9967,0.8,val
6498,222723,622,182,0.9126,0.9728,0.9417,0.9972,0.9965,0.8,test
