TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8133,278476,701,220,0.9206,0.9737,0.9464,0.9975,0.9968,0.0,train
1603,55714,147,42,0.916,0.9745,0.9443,0.9974,0.9967,0.0,val
6640,222664,521,200,0.9272,0.9708,0.9485,0.9977,0.9969,0.0,test
