,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
39,39,0.2881884308971251,2025-04-15 14:37:48.182591,2025-04-15 14:37:48.889180,0 days 00:00:00.706589,3.8906,6,0.5402998339902988,COMPLETE
40,40,0.1565972222222222,2025-04-15 14:37:48.889508,2025-04-15 14:37:50.119425,0 days 00:00:01.229917,3.8906,3,0.29791401851144467,COMPLETE
41,41,0.8655529037390614,2025-04-15 14:37:50.119744,2025-04-15 14:37:50.766313,0 days 00:00:00.646569,3.8906,10,0.19124930722484243,COMPLETE
42,42,0.437246963562753,2025-04-15 14:37:50.766627,2025-04-15 14:37:51.382229,0 days 00:00:00.615602,3.8906,15,1.6383054684891882,COMPLETE
43,43,0.8694503171247357,2025-04-15 14:37:51.382548,2025-04-15 14:37:52.145462,0 days 00:00:00.762914,3.8906,8,0.12064502682271655,COMPLETE
44,44,0.289049301182614,2025-04-15 14:37:52.145790,2025-04-15 14:37:52.795647,0 days 00:00:00.649857,3.8906,5,0.12742074762116967,COMPLETE
45,45,0.8657272002127094,2025-04-15 14:37:52.795981,2025-04-15 14:37:53.624220,0 days 00:00:00.828239,3.8906,8,0.3943599084935014,COMPLETE
46,46,0.4715047150471506,2025-04-15 14:37:53.624726,2025-04-15 14:37:54.596146,0 days 00:00:00.971420,3.8906,16,0.2457586835187034,COMPLETE
47,47,0.8669301712779973,2025-04-15 14:37:54.596471,2025-04-15 14:37:55.213080,0 days 00:00:00.616609,3.8906,7,0.17570047245783407,COMPLETE
48,48,0.8669301712779973,2025-04-15 14:37:55.213422,2025-04-15 14:37:55.827909,0 days 00:00:00.614487,3.8906,7,0.19316433278284667,COMPLETE
49,49,0.2552255225522552,2025-04-15 14:37:55.828240,2025-04-15 14:37:56.593173,0 days 00:00:00.764933,3.8906,4,0.1670945246125572,COMPLETE
50,50,0.8123769338959212,2025-04-15 14:37:56.593683,2025-04-15 14:37:57.202477,0 days 00:00:00.608794,3.8906,7,1.107591105994267,COMPLETE
51,51,0.8687615526802219,2025-04-15 14:37:57.202804,2025-04-15 14:37:57.952792,0 days 00:00:00.749988,3.8906,10,0.10361935290811626,COMPLETE
