TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7773,277454,1684,619,0.8219,0.9262,0.871,0.994,0.992,0.3,train
1572,55491,297,146,0.8411,0.915,0.8765,0.9947,0.9923,0.3,val
6255,221978,1319,473,0.8259,0.9297,0.8747,0.9941,0.9922,0.3,test
