TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
195,5502,4,49,0.9799,0.7992,0.8804,0.9993,0.9908,0.3,train
925,55909,100,572,0.9024,0.6179,0.7335,0.9982,0.9883,0.3,val
9395,493694,3014,5702,0.7571,0.6223,0.6831,0.9939,0.983,0.3,test
