TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8475,278780,227,48,0.9739,0.9944,0.984,0.9992,0.999,0.6,train
1635,55811,50,10,0.9703,0.9939,0.982,0.9991,0.999,0.6,val
6624,223132,223,46,0.9674,0.9931,0.9801,0.999,0.9988,0.6,test
