,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
30,30,0.9767580452920143,2025-05-02 18:36:53.663018,2025-05-02 18:37:07.096189,0 days 00:00:13.433171,0.42743187479450445,,900,l1,0.02637908937077618,COMPLETE
31,31,0.9785074626865673,2025-05-02 18:37:07.097714,2025-05-02 18:37:20.716182,0 days 00:00:13.618468,69.03396066629483,,800,l1,0.0042432040673367165,COMPLETE
32,32,0.9793845234538392,2025-05-02 18:37:20.718703,2025-05-02 18:37:36.139473,0 days 00:00:15.420770,18.32940454453339,,900,l1,0.007853342185923751,COMPLETE
33,33,0.9867708959711365,2025-05-02 18:37:36.140765,2025-05-02 18:37:53.221737,0 days 00:00:17.080972,7.486439985845249,,1000,l1,0.008555345288074412,COMPLETE
34,34,0.9864661654135337,2025-05-02 18:37:53.223238,2025-05-02 18:38:10.187868,0 days 00:00:16.964630,6.124252990926656,,1000,l1,0.009919371450711397,COMPLETE
35,35,0.9317617866004962,2025-05-02 18:38:10.189358,2025-05-02 18:38:44.527708,0 days 00:00:34.338350,6.030937324846001,,1000,l2,0.004942008783904038,COMPLETE
36,36,0.9783189783189783,2025-05-02 18:38:44.529734,2025-05-02 18:39:12.287024,0 days 00:00:27.757290,1.4202421152405964,balanced,1000,l1,0.0017258432930439321,COMPLETE
37,37,0.97999402806808,2025-05-02 18:39:12.288725,2025-05-02 18:39:27.635370,0 days 00:00:15.346645,25.366687517990325,,900,l1,0.024263574059326148,COMPLETE
38,38,0.9867708959711365,2025-05-02 18:39:27.637363,2025-05-02 18:39:44.595083,0 days 00:00:16.957720,6.6951556362923395,,1000,l1,0.011448942383733863,COMPLETE
39,39,0.939834616481323,2025-05-02 18:39:44.596368,2025-05-02 18:40:08.481585,0 days 00:00:23.885217,334.92878924119117,balanced,1000,l2,0.017491420743837572,COMPLETE
40,40,0.9660150375939849,2025-05-02 18:40:08.483338,2025-05-02 18:40:19.565825,0 days 00:00:11.082487,57.627844716128074,,1000,l1,0.044673805007298645,COMPLETE
41,41,0.9793845234538392,2025-05-02 18:40:19.566940,2025-05-02 18:40:47.585336,0 days 00:00:28.018396,6.445859476932061,,900,l1,0.011706555604903404,COMPLETE
42,42,0.9793845234538392,2025-05-02 18:40:47.588571,2025-05-02 18:41:11.734525,0 days 00:00:24.145954,1.3123247501773525,,1000,l1,0.010274672092844148,COMPLETE
43,43,0.9867708959711365,2025-05-02 18:41:11.738853,2025-05-02 18:41:34.953085,0 days 00:00:23.214232,14.730977126426957,,1000,l1,0.005570357653601009,COMPLETE
44,44,0.9867708959711365,2025-05-02 18:41:34.955111,2025-05-02 18:41:56.476353,0 days 00:00:21.521242,13.476832790405293,,1000,l1,0.005834809068740511,COMPLETE
45,45,0.9758713136729222,2025-05-02 18:41:56.478805,2025-05-02 18:42:01.813060,0 days 00:00:05.334255,18.039597227974806,,300,l1,0.004850819699745976,COMPLETE
46,46,0.9861612515042119,2025-05-02 18:42:01.814369,2025-05-02 18:42:17.068883,0 days 00:00:15.254514,83.82591113891758,,900,l1,0.006335919119566591,COMPLETE
47,47,0.9783189783189783,2025-05-02 18:42:17.070405,2025-05-02 18:42:45.493292,0 days 00:00:28.422887,28.43905055139498,balanced,1000,l1,0.002454667036482856,COMPLETE
48,48,0.9785202863961814,2025-05-02 18:42:45.495529,2025-05-02 18:42:59.098682,0 days 00:00:13.603153,11.832804643169426,,800,l1,0.013497821237725399,COMPLETE
49,49,0.9870754433423504,2025-05-02 18:42:59.099988,2025-05-02 18:43:16.326001,0 days 00:00:17.226013,43.60458920874678,,1000,l1,0.0013612821028494493,COMPLETE
50,50,0.9770628537384569,2025-05-02 18:43:16.327718,2025-05-02 18:45:47.338110,0 days 00:02:31.010392,225.39318949490985,,900,l2,0.001385808030153013,COMPLETE
51,51,0.97999402806808,2025-05-02 18:45:47.340563,2025-05-02 18:46:04.680876,0 days 00:00:17.340313,42.414780962694444,,1000,l1,0.0008594637189855782,COMPLETE
52,52,0.9867708959711365,2025-05-02 18:46:04.683074,2025-05-02 18:46:22.171356,0 days 00:00:17.488282,11.905825920017621,,1000,l1,0.0025690965999934662,COMPLETE
53,53,0.9793845234538392,2025-05-02 18:46:22.172649,2025-05-02 18:46:37.838442,0 days 00:00:15.665793,101.41203556351634,,900,l1,0.0007860856818062295,COMPLETE
54,54,0.97999402806808,2025-05-02 18:46:37.839960,2025-05-02 18:46:56.482993,0 days 00:00:18.643033,777.8311154170649,,1000,l1,0.005985778357568271,COMPLETE
55,55,0.9870754433423504,2025-05-02 18:46:56.484505,2025-05-02 18:47:13.972109,0 days 00:00:17.487604,29.639940309576648,,1000,l1,0.0016381252953091595,COMPLETE
56,56,0.9793845234538392,2025-05-02 18:47:13.974128,2025-05-02 18:47:28.057170,0 days 00:00:14.083042,34.00006433318343,,800,l1,0.0013809186698571943,COMPLETE
57,57,0.9785074626865673,2025-05-02 18:47:28.058479,2025-05-02 18:47:43.744969,0 days 00:00:15.686490,55.432584194170225,,900,l1,0.0006301144621763865,COMPLETE
58,58,0.9761762954139369,2025-05-02 18:47:43.746479,2025-05-02 18:47:50.847715,0 days 00:00:07.101236,152.60366185511333,,400,l1,0.0018554694458636646,COMPLETE
59,59,0.9785074626865673,2025-05-02 18:47:50.849208,2025-05-02 18:48:06.565561,0 days 00:00:15.716353,1.9063661252936541,,900,l1,0.0041342259540982145,COMPLETE
60,60,0.9783189783189783,2025-05-02 18:48:06.567606,2025-05-02 18:48:35.451984,0 days 00:00:28.884378,7.498370752327515,balanced,1000,l1,0.0015276896054209961,COMPLETE
61,61,0.9867708959711365,2025-05-02 18:48:35.453506,2025-05-02 18:48:52.737011,0 days 00:00:17.283505,18.25341006488071,,1000,l1,0.002601988052574576,COMPLETE
62,62,0.9867708959711365,2025-05-02 18:48:52.738527,2025-05-02 18:49:10.083871,0 days 00:00:17.345344,3.9764248509237876,,1000,l1,0.00841798366643832,COMPLETE
63,63,0.9785074626865673,2025-05-02 18:49:10.085898,2025-05-02 18:49:24.826007,0 days 00:00:14.740109,13.333025062778892,,1000,l1,0.016911084492163567,COMPLETE
64,64,0.9782024484920872,2025-05-02 18:49:24.827328,2025-05-02 18:49:40.535299,0 days 00:00:15.707971,34.842035346475036,,900,l1,0.0009745888910892116,COMPLETE
65,65,0.9867708959711365,2025-05-02 18:49:40.536826,2025-05-02 18:49:57.859940,0 days 00:00:17.323114,22.57981064476443,,1000,l1,0.003645712256376071,COMPLETE
66,66,0.97999402806808,2025-05-02 18:49:57.861470,2025-05-02 18:50:13.542386,0 days 00:00:15.680916,8.882201835105889,,900,l1,0.002100326590180805,COMPLETE
67,67,0.9650812763395545,2025-05-02 18:50:13.544993,2025-05-02 18:50:48.933768,0 days 00:00:35.388775,108.30300413647436,,1000,l2,0.002899298854563717,COMPLETE
68,68,0.9666366095581606,2025-05-02 18:50:48.935332,2025-05-02 18:50:57.707954,0 days 00:00:08.772622,3.3289364723455286,,500,l1,0.0011365899102570812,COMPLETE
69,69,0.9324240545567266,2025-05-02 18:50:57.709444,2025-05-02 18:51:02.867839,0 days 00:00:05.158395,0.018538622786347395,,800,l1,0.021605806957998762,COMPLETE
70,70,0.9660150375939849,2025-05-02 18:51:02.869149,2025-05-02 18:51:04.861993,0 days 00:00:01.992844,61.027449595383466,,100,l1,0.03355870140882793,COMPLETE
71,71,0.9867708959711365,2025-05-02 18:51:04.863333,2025-05-02 18:51:22.364914,0 days 00:00:17.501581,12.377428863933186,,1000,l1,0.006842723191244839,COMPLETE
72,72,0.9867708959711365,2025-05-02 18:51:22.366949,2025-05-02 18:51:39.902967,0 days 00:00:17.536018,11.27583037061855,,1000,l1,0.0020834363436172763,COMPLETE
73,73,0.97999402806808,2025-05-02 18:51:39.904469,2025-05-02 18:51:55.718292,0 days 00:00:15.813823,4.745544337204644,,900,l1,0.004415903114191112,COMPLETE
74,74,0.9793845234538392,2025-05-02 18:51:55.719826,2025-05-02 18:52:13.049281,0 days 00:00:17.329455,23.69382467513671,,1000,l1,0.002997438389028746,COMPLETE
75,75,0.9867708959711365,2025-05-02 18:52:13.051316,2025-05-02 18:52:30.508455,0 days 00:00:17.457139,265.93040114073915,,1000,l1,0.00987019425469762,COMPLETE
76,76,0.9783189783189783,2025-05-02 18:52:30.509789,2025-05-02 18:52:56.394545,0 days 00:00:25.884756,42.313046076444465,balanced,900,l1,0.005557991561460146,COMPLETE
77,77,0.9867708959711365,2025-05-02 18:52:56.396257,2025-05-02 18:53:13.777620,0 days 00:00:17.381363,2.135103396886121,,1000,l1,0.0025681478795111343,COMPLETE
78,78,0.8423529411764705,2025-05-02 18:53:13.779674,2025-05-02 18:53:24.244605,0 days 00:00:10.464931,15.040612242572378,,1000,l2,0.013339495923329694,COMPLETE
79,79,0.9785074626865673,2025-05-02 18:53:24.245936,2025-05-02 18:53:39.846491,0 days 00:00:15.600555,0.5943844804233971,,900,l1,0.000702577612820327,COMPLETE
80,80,0.9793845234538392,2025-05-02 18:53:39.848007,2025-05-02 18:53:55.607869,0 days 00:00:15.759862,7.218221278259862,,900,l1,0.001648374261884473,COMPLETE
81,81,0.9867708959711365,2025-05-02 18:53:55.609400,2025-05-02 18:54:12.948900,0 days 00:00:17.339500,25.287383242383967,,1000,l1,0.002501482387465923,COMPLETE
82,82,0.9867708959711365,2025-05-02 18:54:12.950976,2025-05-02 18:54:30.379824,0 days 00:00:17.428848,82.44483646386499,,1000,l1,0.00844165511550307,COMPLETE
83,83,0.9867708959711365,2025-05-02 18:54:30.381150,2025-05-02 18:54:47.799300,0 days 00:00:17.418150,16.74449816673532,,1000,l1,0.0011733264233425758,COMPLETE
84,84,0.9867708959711365,2025-05-02 18:54:47.800835,2025-05-02 18:55:05.170147,0 days 00:00:17.369312,19.884012391462154,,1000,l1,0.0005067754822468325,COMPLETE
85,85,0.9867708959711365,2025-05-02 18:55:05.171689,2025-05-02 18:55:22.512030,0 days 00:00:17.340341,9.349209853817415,,1000,l1,0.0013250841853117024,COMPLETE
86,86,0.9793845234538392,2025-05-02 18:55:22.514090,2025-05-02 18:55:38.237402,0 days 00:00:15.723312,158.89971726728348,,900,l1,0.0038100419732886135,COMPLETE
87,87,0.979689366786141,2025-05-02 18:55:38.238820,2025-05-02 18:55:55.510892,0 days 00:00:17.272072,32.46422491898968,,1000,l1,0.003117388899408392,COMPLETE
88,88,0.9783189783189783,2025-05-02 18:55:55.512290,2025-05-02 18:56:24.447987,0 days 00:00:28.935697,435.2788907470751,balanced,1000,l1,0.00466625713201947,COMPLETE
89,89,0.9867708959711365,2025-05-02 18:56:24.449871,2025-05-02 18:56:40.064035,0 days 00:00:15.614164,50.10249765679899,,900,l1,0.0019095256793198478,COMPLETE
90,90,0.8311156601842374,2025-05-02 18:56:40.065462,2025-05-02 18:56:40.762087,0 days 00:00:00.696625,4.711953327438793,,1000,l2,0.0897605749087272,COMPLETE
91,91,0.97999402806808,2025-05-02 18:56:40.763318,2025-05-02 18:56:58.092648,0 days 00:00:17.329330,3.1750955125711573,,1000,l1,0.0078049144746440095,COMPLETE
92,92,0.9867708959711365,2025-05-02 18:56:58.094072,2025-05-02 18:57:15.387062,0 days 00:00:17.292990,4.290260369667497,,1000,l1,0.009185604459222072,COMPLETE
93,93,0.9867708959711365,2025-05-02 18:57:15.388975,2025-05-02 18:57:32.905841,0 days 00:00:17.516866,13.971025077922459,,1000,l1,0.012119907499796845,COMPLETE
94,94,0.9663259170174383,2025-05-02 18:57:32.907146,2025-05-02 18:57:36.589922,0 days 00:00:03.682776,8.386364101417334,,200,l1,0.006830834677065207,COMPLETE
95,95,0.97999402806808,2025-05-02 18:57:36.591491,2025-05-02 18:57:53.993248,0 days 00:00:17.401757,1.4883417258467346,,1000,l1,0.006098603511897634,COMPLETE
96,96,0.979689366786141,2025-05-02 18:57:53.994658,2025-05-02 18:58:09.573630,0 days 00:00:15.578972,5.717477777082191,,900,l1,0.005339695143986937,COMPLETE
97,97,0.9870754433423504,2025-05-02 18:58:09.575707,2025-05-02 18:58:26.606101,0 days 00:00:17.030394,19.794407002989463,,1000,l1,0.0023848074453079516,COMPLETE
98,98,0.9767580452920143,2025-05-02 18:58:26.607451,2025-05-02 18:58:36.855510,0 days 00:00:10.248059,81.32392308226599,,600,l1,0.0024827570830402907,COMPLETE
99,99,0.97999402806808,2025-05-02 18:58:36.857046,2025-05-02 18:58:52.118585,0 days 00:00:15.261539,28.07651117041248,,900,l1,0.0016031423927316338,COMPLETE
