TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8295,278957,247,31,0.9711,0.9963,0.9835,0.9991,0.999,0.2,train
1703,55742,54,7,0.9693,0.9959,0.9824,0.999,0.9989,0.2,val
6784,223037,186,18,0.9733,0.9974,0.9852,0.9992,0.9991,0.2,test
