TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5635,280089,327,1479,0.9452,0.7921,0.8619,0.9988,0.9937,0.4,train
768,56663,50,25,0.9389,0.9685,0.9534,0.9991,0.9987,0.4,val
8658,86707,134387,273,0.0605,0.9694,0.1139,0.3922,0.4146,0.4,test
