TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
15414,21178,3344,2852,0.8217,0.8439,0.8326,0.8636,0.8552,0.6,train
3089,4272,620,576,0.8328,0.8428,0.8378,0.8733,0.8602,0.6,val
12282,16967,2713,2270,0.8191,0.844,0.8314,0.8621,0.8544,0.6,test
