TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
9377,59675,107893,73537,0.08,0.1131,0.0937,0.3561,0.2757,0.1,train
308,15770,33974,44,0.009,0.875,0.0178,0.317,0.3209,0.1,val
19150,35227,92409,53601,0.1717,0.2632,0.2078,0.276,0.2714,0.1,test
