TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
24236,48400,100856,76990,0.1937,0.2394,0.2142,0.3243,0.29,0.7,train
6194,4891,5952,33059,0.51,0.1578,0.241,0.4511,0.2213,0.7,val
4301,42070,142779,11237,0.0292,0.2768,0.0529,0.2276,0.2314,0.7,test
