TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1534,55795,66,111,0.9587,0.9325,0.9455,0.9988,0.9969,0.5,train
1655,55666,69,116,0.96,0.9345,0.9471,0.9988,0.9968,0.5,val
12505,446085,542,917,0.9585,0.9317,0.9449,0.9988,0.9968,0.5,test
