Fit,Predict,Optimize,GPU
0.0,0.0,41637.01,0
980.32,174.91,0.01,0
982.09,175.76000000000002,0.0,0
1083.07,176.51,0.0,0
1173.78,176.19,0.0,0
1128.52,174.98000000000002,0.0,0
1026.11,176.12,0.0,0
1025.19,170.48000000000002,0.0,0
922.29,170.70999999999998,0.0,0
823.81,171.48,0.0,0
867.4,169.24,0.0,0
