TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
18216,24426,120,26,0.9935,0.9986,0.996,0.9951,0.9966,0.0,train
3644,4875,30,8,0.9918,0.9978,0.9948,0.9939,0.9956,0.0,val
14573,19557,86,16,0.9941,0.9989,0.9965,0.9956,0.997,0.0,test
