TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
18196,24565,6,21,0.9997,0.9988,0.9993,0.9998,0.9994,0.1,train
3608,4941,4,4,0.9989,0.9989,0.9989,0.9992,0.9991,0.1,val
14635,19575,3,19,0.9998,0.9987,0.9992,0.9998,0.9994,0.1,test
