TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6884,59601,368,634,0.9493,0.9157,0.9322,0.9939,0.9852,0.9,train
88,13376,3,30,0.967,0.7458,0.8421,0.9998,0.9976,0.9,val
2245,50403,108,1235,0.9541,0.6451,0.7698,0.9979,0.9751,0.9,test
