TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1905,65049,75,458,0.9621,0.8062,0.8773,0.9988,0.9921,0.2,train
392,12858,10,237,0.9751,0.6232,0.7604,0.9992,0.9817,0.2,val
3441,39105,6762,4683,0.3373,0.4236,0.3755,0.8526,0.788,0.2,test
