TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
0,66570,0,917,0.0,0.0,0.0,1.0,0.9864,0.1,train
0,11605,0,1892,0.0,0.0,0.0,1.0,0.8598,0.1,val
0,45684,0,8307,0.0,0.0,0.0,1.0,0.8461,0.1,test
