TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
111299,139082,20,81,0.9998,0.9993,0.9995,0.9999,0.9996,0.9,train
3619,46463,3,11,0.9992,0.997,0.9981,0.9999,0.9997,0.9,val
40443,159376,4,564,0.9999,0.9862,0.993,1.0,0.9972,0.9,test
