TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
31373,218894,176,39,0.9944,0.9988,0.9966,0.9992,0.9991,0.3,train
23343,26376,157,220,0.9933,0.9907,0.992,0.9941,0.9925,0.3,val
101032,99249,96,10,0.9991,0.9999,0.9995,0.999,0.9995,0.3,test
