TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
82833,167521,47,81,0.9994,0.999,0.9992,0.9997,0.9995,0.1,train
212,49734,10,140,0.955,0.6023,0.7387,0.9998,0.997,0.1,val
72521,127583,53,230,0.9993,0.9968,0.9981,0.9996,0.9986,0.1,test
