TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
72429,177942,44,67,0.9994,0.9991,0.9992,0.9998,0.9996,0.5,train
1806,48235,37,18,0.9799,0.9901,0.985,0.9992,0.9989,0.5,val
80924,118497,193,773,0.9976,0.9905,0.9941,0.9984,0.9952,0.5,test
