TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
112,5574,31,33,0.7832,0.7724,0.7778,0.9945,0.9889,0.2,train
1217,55451,373,465,0.7654,0.7235,0.7439,0.9933,0.9854,0.2,val
10998,493681,3113,4013,0.7794,0.7327,0.7553,0.9937,0.9861,0.2,test
