TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
10096,277022,338,74,0.9676,0.9927,0.98,0.9988,0.9986,0.0,train
987,55734,784,1,0.5573,0.999,0.7155,0.9861,0.9863,0.0,val
5667,223489,856,13,0.8688,0.9977,0.9288,0.9962,0.9962,0.0,test
