,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
0,0,0.6085590891244602,2025-04-30 13:47:16.244244,2025-04-30 13:47:19.722329,0 days 00:00:03.478085,0.0074275814470578065,,800,l2,0.00437730606481839,COMPLETE
1,1,0.7159420289855073,2025-04-30 13:47:19.722929,2025-04-30 13:47:21.293841,0 days 00:00:01.570912,99.2296340024042,,900,l1,0.02432207662081632,COMPLETE
2,2,0.7159420289855073,2025-04-30 13:47:21.294391,2025-04-30 13:47:24.462346,0 days 00:00:03.167955,62.6094701297509,,200,l1,0.002763151123145805,COMPLETE
3,3,0.7156827236508512,2025-04-30 13:47:24.462893,2025-04-30 13:47:25.073864,0 days 00:00:00.610971,1.2310458433543452,balanced,700,l1,0.07226156017836811,COMPLETE
4,4,0.7159420289855073,2025-04-30 13:47:25.074418,2025-04-30 13:47:27.934381,0 days 00:00:02.859963,0.8486667439085828,,900,l1,0.03617124309406699,COMPLETE
5,5,0.7156827236508512,2025-04-30 13:47:27.934929,2025-04-30 13:47:28.723576,0 days 00:00:00.788647,164.0600710178716,balanced,400,l1,0.018623857605411798,COMPLETE
6,6,0.7159420289855073,2025-04-30 13:47:28.724115,2025-04-30 13:47:43.742012,0 days 00:00:15.017897,3.8456116457641043,,1000,l2,0.0030954302741653776,COMPLETE
7,7,0.7154766219644799,2025-04-30 13:47:43.742566,2025-04-30 13:47:54.742197,0 days 00:00:10.999631,73.5769063901645,,900,l1,0.0004451698079289335,COMPLETE
8,8,0.7156827236508512,2025-04-30 13:47:54.742739,2025-04-30 13:48:06.241288,0 days 00:00:11.498549,434.16925532664965,balanced,300,l2,0.0025482551029539255,COMPLETE
9,9,0.7159420289855073,2025-04-30 13:48:06.241843,2025-04-30 13:48:07.997129,0 days 00:00:01.755286,19.216240632844055,,100,l1,0.006971678624834629,COMPLETE
10,10,0.7156827236508512,2025-04-30 13:48:07.997692,2025-04-30 13:48:27.839123,0 days 00:00:19.841431,0.03223328382257616,balanced,600,l2,0.00026598622154911245,COMPLETE
11,11,0.7159420289855073,2025-04-30 13:48:27.839680,2025-04-30 13:48:29.713385,0 days 00:00:01.873705,817.6555560285061,,100,l1,0.0009652332500496649,COMPLETE
12,12,0.7154766219644799,2025-04-30 13:48:29.713962,2025-04-30 13:48:34.823520,0 days 00:00:05.109558,17.339212758680773,,400,l1,0.013694410109564221,COMPLETE
13,13,0.7159420289855073,2025-04-30 13:48:34.824076,2025-04-30 13:48:39.090545,0 days 00:00:04.266469,0.2794656089909961,,300,l1,0.0011562400289426456,COMPLETE
14,14,0.7159420289855073,2025-04-30 13:48:39.091098,2025-04-30 13:48:42.368758,0 days 00:00:03.277660,23.420757447906475,,600,l1,0.012968308460299675,COMPLETE
15,15,0.7154766219644799,2025-04-30 13:48:42.369318,2025-04-30 13:48:49.635192,0 days 00:00:07.265874,102.75559349714447,,500,l1,0.00012040889628193244,COMPLETE
16,16,0.7159420289855073,2025-04-30 13:48:49.635728,2025-04-30 13:48:51.095165,0 days 00:00:01.459437,4.404769248998395,,1000,l1,0.09675008268263498,COMPLETE
17,17,0.7154766219644799,2025-04-30 13:48:51.095714,2025-04-30 13:49:00.444175,0 days 00:00:09.348461,728.4597908112353,,700,l1,0.0014152998391212107,COMPLETE
18,18,0.7156827236508512,2025-04-30 13:49:00.444739,2025-04-30 13:49:11.218394,0 days 00:00:10.773655,0.10944237500944395,balanced,300,l2,0.033313055455921385,COMPLETE
19,19,0.7154766219644799,2025-04-30 13:49:11.218960,2025-04-30 13:49:12.114267,0 days 00:00:00.895307,5.704339953033997,,200,l1,0.00683899913345888,COMPLETE
20,20,0.7159420289855073,2025-04-30 13:49:12.114828,2025-04-30 13:49:13.229910,0 days 00:00:01.115082,80.52562718686383,,800,l1,0.03472800408973931,COMPLETE
21,21,0.7154766219644799,2025-04-30 13:49:13.230464,2025-04-30 13:49:16.242134,0 days 00:00:03.011670,0.5734101013442693,,900,l1,0.037067482077200946,COMPLETE
22,22,0.6008685353335965,2025-04-30 13:49:16.242694,2025-04-30 13:49:17.505606,0 days 00:00:01.262912,0.0012021009113460065,,900,l1,0.007990448849699489,COMPLETE
23,23,0.7159420289855073,2025-04-30 13:49:17.506178,2025-04-30 13:49:18.817832,0 days 00:00:01.311654,1.516565009948729,,800,l1,0.05783729913634508,COMPLETE
24,24,0.7159420289855073,2025-04-30 13:49:18.818387,2025-04-30 13:49:21.955994,0 days 00:00:03.137607,0.07186032464054501,,700,l1,0.02000000502936001,COMPLETE
25,25,0.7154766219644799,2025-04-30 13:49:21.956546,2025-04-30 13:49:29.291191,0 days 00:00:07.334645,226.75407493812025,,500,l1,0.004239856830266965,COMPLETE
26,26,0.7159420289855073,2025-04-30 13:49:29.291746,2025-04-30 13:49:45.356468,0 days 00:00:16.064722,27.476113286693316,,1000,l2,0.0017208280436769962,COMPLETE
27,27,0.7156827236508512,2025-04-30 13:49:45.357024,2025-04-30 13:49:58.021399,0 days 00:00:12.664375,8.850443661452154,balanced,900,l1,0.0006345093065816596,COMPLETE
28,28,0.7154766219644799,2025-04-30 13:49:58.021972,2025-04-30 13:50:01.027875,0 days 00:00:03.005903,2.1841972258907343,,200,l1,0.02342703112652305,COMPLETE
29,29,0.7159420289855073,2025-04-30 13:50:01.028437,2025-04-30 13:50:08.287766,0 days 00:00:07.259329,0.41460598980104835,,800,l2,0.008814323948930728,COMPLETE
30,30,0.6101960784313726,2025-04-30 13:50:08.288321,2025-04-30 13:50:11.258457,0 days 00:00:02.970136,0.005495159205854565,,800,l1,0.00484511414319424,COMPLETE
31,31,0.7159420289855073,2025-04-30 13:50:11.259022,2025-04-30 13:50:25.407378,0 days 00:00:14.148356,40.3201720885355,,1000,l2,0.0021976781934316524,COMPLETE
32,32,0.7159420289855073,2025-04-30 13:50:25.407950,2025-04-30 13:50:35.935310,0 days 00:00:10.527360,2.8927579587219037,,1000,l2,0.004339337007757568,COMPLETE
33,33,0.7159420289855073,2025-04-30 13:50:35.935888,2025-04-30 13:50:49.932385,0 days 00:00:13.996497,9.545672315290204,,900,l2,0.0032493703859925002,COMPLETE
34,34,0.7156827236508512,2025-04-30 13:50:49.932951,2025-04-30 13:51:00.309835,0 days 00:00:10.376884,170.63747123490913,balanced,1000,l2,0.011174280094644067,COMPLETE
35,35,0.6101960784313726,2025-04-30 13:51:00.310407,2025-04-30 13:51:01.244773,0 days 00:00:00.934366,0.7638028684751079,,700,l2,0.06315866619093896,COMPLETE
36,36,0.7156827236508512,2025-04-30 13:51:01.245337,2025-04-30 13:51:10.601529,0 days 00:00:09.356192,340.9065479353593,balanced,900,l2,0.002624047431805465,COMPLETE
37,37,0.7154766219644799,2025-04-30 13:51:10.602098,2025-04-30 13:51:21.347710,0 days 00:00:10.745612,0.23627165279487525,,800,l1,0.0005180056016100079,COMPLETE
38,38,0.7154766219644799,2025-04-30 13:51:21.348277,2025-04-30 13:51:23.785613,0 days 00:00:02.437336,44.22346686222555,,600,l1,0.0445386548073804,COMPLETE
39,39,0.7156827236508512,2025-04-30 13:51:23.786172,2025-04-30 13:51:55.712727,0 days 00:00:31.926555,1.1509373316945843,balanced,400,l2,0.0008554454227682918,COMPLETE
40,40,0.7159420289855073,2025-04-30 13:51:55.713509,2025-04-30 13:51:57.514695,0 days 00:00:01.801186,0.025562030149115098,,200,l1,0.025306798848504796,COMPLETE
41,41,0.7154766219644799,2025-04-30 13:51:57.515263,2025-04-30 13:51:59.308149,0 days 00:00:01.792886,11.442234752674398,,100,l1,0.01860123961063003,COMPLETE
42,42,0.7159420289855073,2025-04-30 13:51:59.308723,2025-04-30 13:52:01.210357,0 days 00:00:01.901634,58.310624003795546,,100,l1,0.004960362791872863,COMPLETE
43,43,0.7154766219644799,2025-04-30 13:52:01.210917,2025-04-30 13:52:04.374599,0 days 00:00:03.163682,14.678819258140916,,200,l1,0.001890244453519792,COMPLETE
44,44,0.7159420289855073,2025-04-30 13:52:04.375184,2025-04-30 13:52:06.280737,0 days 00:00:01.905553,145.99417538223938,,100,l1,0.015744785786958652,COMPLETE
45,45,0.714544795067102,2025-04-30 13:52:06.281303,2025-04-30 13:52:10.789131,0 days 00:00:04.507828,4.211615655788581,,300,l1,0.0034454851547919326,COMPLETE
46,46,0.7159420289855073,2025-04-30 13:52:10.789730,2025-04-30 13:52:12.679539,0 days 00:00:01.889809,23.319734076269455,,100,l1,0.0054461068013846176,COMPLETE
47,47,0.7154766219644799,2025-04-30 13:52:12.680110,2025-04-30 13:52:15.039746,0 days 00:00:02.359636,513.7593718885888,,1000,l1,0.0876305145111075,COMPLETE
48,48,0.7156827236508512,2025-04-30 13:52:15.040308,2025-04-30 13:52:18.168772,0 days 00:00:03.128464,5.604279467778571,balanced,200,l1,0.0003229415062917624,COMPLETE
49,49,0.7159420289855073,2025-04-30 13:52:18.169341,2025-04-30 13:52:27.331117,0 days 00:00:09.161776,79.2785269735004,,900,l2,0.007427838468602681,COMPLETE
50,50,0.7154766219644799,2025-04-30 13:52:27.331687,2025-04-30 13:52:31.565579,0 days 00:00:04.233892,2.0305831481833954,,500,l1,0.01101493259768254,COMPLETE
51,51,0.7159420289855073,2025-04-30 13:52:31.566151,2025-04-30 13:52:33.440588,0 days 00:00:01.874437,775.6218636092783,,100,l1,0.0014189568766749606,COMPLETE
52,52,0.7154766219644799,2025-04-30 13:52:33.441156,2025-04-30 13:52:39.415354,0 days 00:00:05.974198,290.48868444642335,,400,l1,0.0009165224566962594,COMPLETE
53,53,0.7154766219644799,2025-04-30 13:52:39.415924,2025-04-30 13:52:42.696071,0 days 00:00:03.280147,106.8038077636534,,200,l1,0.00011859296682959373,COMPLETE
54,54,0.7159420289855073,2025-04-30 13:52:42.696651,2025-04-30 13:52:44.490803,0 days 00:00:01.794152,857.8958156549534,,100,l1,0.04557400973901931,COMPLETE
55,55,0.7159420289855073,2025-04-30 13:52:44.491377,2025-04-30 13:52:48.968298,0 days 00:00:04.476921,21.61476165836136,,300,l1,0.0001994617136235982,COMPLETE
56,56,0.7154766219644799,2025-04-30 13:52:48.968867,2025-04-30 13:53:01.341338,0 days 00:00:12.372471,449.41842860132135,,900,l1,0.0026540948647141164,COMPLETE
57,57,0.7154766219644799,2025-04-30 13:53:01.341933,2025-04-30 13:53:10.030145,0 days 00:00:08.688212,149.93048783109236,,600,l1,0.001200386723389455,COMPLETE
58,58,0.7159420289855073,2025-04-30 13:53:10.030714,2025-04-30 13:53:11.974459,0 days 00:00:01.943745,51.08412328414756,,200,l1,0.029443398822102555,COMPLETE
59,59,0.7159420289855073,2025-04-30 13:53:11.975030,2025-04-30 13:53:20.326459,0 days 00:00:08.351429,3.2694720533620987,,300,l2,0.006355262567732508,COMPLETE
60,60,0.7156827236508512,2025-04-30 13:53:20.327034,2025-04-30 13:53:24.326835,0 days 00:00:03.999801,26.120176322876947,balanced,1000,l1,0.0035125259805685255,COMPLETE
61,61,0.7154766219644799,2025-04-30 13:53:24.327405,2025-04-30 13:53:28.645743,0 days 00:00:04.318338,0.2885835788738044,,300,l1,0.0009106285529684148,COMPLETE
62,62,0.7159420289855073,2025-04-30 13:53:28.646312,2025-04-30 13:53:30.443381,0 days 00:00:01.797069,0.11254823692569617,,100,l1,0.0012088933033287436,COMPLETE
63,63,0.7159420289855073,2025-04-30 13:53:30.443957,2025-04-30 13:53:33.658116,0 days 00:00:03.214159,0.7126341826548964,,200,l1,0.0006737397082992965,COMPLETE
64,64,0.7154766219644799,2025-04-30 13:53:33.658690,2025-04-30 13:53:42.561108,0 days 00:00:08.902418,7.831818557012658,,700,l1,0.0018304710918433278,COMPLETE
65,65,0.7159420289855073,2025-04-30 13:53:42.561692,2025-04-30 13:53:44.171067,0 days 00:00:01.609375,0.1766101319842787,,100,l1,0.0003484152735091599,COMPLETE
66,66,0.7159420289855073,2025-04-30 13:53:44.171638,2025-04-30 13:53:53.923519,0 days 00:00:09.751881,0.03530838658395308,,900,l2,0.002290047198202602,COMPLETE
67,67,0.7159420289855073,2025-04-30 13:53:53.924089,2025-04-30 13:53:57.173761,0 days 00:00:03.249672,1.607354602194696,,200,l1,0.001341611644287199,COMPLETE
