TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
101199,149251,5,27,1.0,0.9997,0.9998,1.0,0.9999,0.7,train
39253,10811,32,0,0.9992,1.0,0.9996,0.997,0.9994,0.7,val
14218,177103,7746,1320,0.6473,0.915,0.7583,0.9581,0.9548,0.7,test
