TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
111348,139101,1,32,1.0,0.9997,0.9999,1.0,0.9999,0.9,train
2932,46360,106,698,0.9651,0.8077,0.8794,0.9977,0.984,0.9,val
40312,159359,21,695,0.9995,0.9831,0.9912,0.9999,0.9964,0.9,test
