TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1555,55829,79,43,0.9517,0.9731,0.9623,0.9986,0.9979,0.4,train
1603,55759,102,42,0.9402,0.9745,0.957,0.9982,0.9975,0.4,val
13216,445739,715,379,0.9487,0.9721,0.9603,0.9984,0.9976,0.4,test
