TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1672,55711,83,40,0.9527,0.9766,0.9645,0.9985,0.9979,0.3,train
1555,55829,79,43,0.9517,0.9731,0.9623,0.9986,0.9979,0.3,val
13147,445787,734,381,0.9471,0.9718,0.9593,0.9984,0.9976,0.3,test
