TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1317,55750,71,368,0.9488,0.7816,0.8571,0.9987,0.9924,0.9,train
1288,55747,93,378,0.9327,0.7731,0.8454,0.9983,0.9918,0.9,val
10451,445951,611,3036,0.9448,0.7749,0.8514,0.9986,0.9921,0.9,test
