TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1949,55548,1,8,0.9995,0.9959,0.9977,1.0,0.9998,0.6,train
2040,55457,5,4,0.9976,0.998,0.9978,0.9999,0.9998,0.6,val
12606,442841,4371,231,0.7425,0.982,0.8456,0.9902,0.99,0.6,test
