TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5314,278533,512,3171,0.9121,0.6263,0.7426,0.9982,0.9872,0.5,train
1047,55731,109,619,0.9057,0.6285,0.742,0.998,0.9873,0.5,val
4196,222934,404,2491,0.9122,0.6275,0.7435,0.9982,0.9874,0.5,test
