,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
0,0,0.8467058056099154,2025-05-02 19:02:16.688263,2025-05-02 19:02:16.792838,0 days 00:00:00.104575,0.005298172348793252,balanced,300,l1,0.05877647840279422,COMPLETE
1,1,0.8468899521531101,2025-05-02 19:02:16.794224,2025-05-02 19:02:16.916483,0 days 00:00:00.122259,0.057011758322454066,balanced,300,l2,0.011321201937288031,COMPLETE
2,2,0.8468899521531101,2025-05-02 19:02:16.917777,2025-05-02 19:02:16.978051,0 days 00:00:00.060274,0.9595295258915935,,500,l2,0.08657307755778977,COMPLETE
3,3,0.9650595354284599,2025-05-02 19:02:16.978855,2025-05-02 19:02:17.080211,0 days 00:00:00.101356,0.06701805329270123,balanced,300,l1,0.012788223968519374,COMPLETE
4,4,0.9652479500195236,2025-05-02 19:02:17.081024,2025-05-02 19:02:17.335030,0 days 00:00:00.254006,0.9739153979206847,,600,l1,0.0022570533154869094,COMPLETE
5,5,0.8468899521531101,2025-05-02 19:02:17.336090,2025-05-02 19:02:17.569450,0 days 00:00:00.233360,0.22161774936394874,,800,l1,0.011137630192260852,COMPLETE
6,6,0.9650595354284599,2025-05-02 19:02:17.570936,2025-05-02 19:02:17.634930,0 days 00:00:00.063994,44.90420762356018,balanced,700,l2,0.0003452668287782882,COMPLETE
7,7,0.9650595354284599,2025-05-02 19:02:17.635816,2025-05-02 19:02:17.692029,0 days 00:00:00.056213,13.777864315862018,balanced,1000,l2,0.039417764593243136,COMPLETE
8,8,0.9650595354284599,2025-05-02 19:02:17.692906,2025-05-02 19:02:17.807943,0 days 00:00:00.115037,11.72519278072092,balanced,800,l2,0.00018028179081462656,COMPLETE
9,9,0.9650595354284599,2025-05-02 19:02:17.808830,2025-05-02 19:02:17.874956,0 days 00:00:00.066126,3.7017530605498994,balanced,500,l2,0.07475762519956501,COMPLETE
10,10,0.9650595354284599,2025-05-02 19:02:17.875860,2025-05-02 19:02:17.981489,0 days 00:00:00.105629,763.4506795040518,,100,l1,0.0008474815572839177,COMPLETE
11,11,0.8159605469625645,2025-05-02 19:02:17.982362,2025-05-02 19:02:18.077678,0 days 00:00:00.095316,0.014818041773715193,,300,l1,0.0026392635316731788,COMPLETE
12,12,0.8468899521531101,2025-05-02 19:02:18.078608,2025-05-02 19:02:18.178892,0 days 00:00:00.100284,0.28924160704785196,,100,l1,0.0026963905567012145,COMPLETE
13,13,0.021052631578947368,2025-05-02 19:02:18.179786,2025-05-02 19:02:18.328023,0 days 00:00:00.148237,0.0013045761490574144,,600,l1,0.011151673113850286,COMPLETE
14,14,0.9650595354284599,2025-05-02 19:02:18.329283,2025-05-02 19:02:18.639828,0 days 00:00:00.310545,0.04638357503412112,balanced,400,l1,0.0007324789146466377,COMPLETE
15,15,0.9652479500195236,2025-05-02 19:02:18.640962,2025-05-02 19:02:18.957233,0 days 00:00:00.316271,0.8619465627210766,,1000,l1,0.005253924904547093,COMPLETE
16,16,0.9652479500195236,2025-05-02 19:02:18.958378,2025-05-02 19:02:19.183957,0 days 00:00:00.225579,1.4130558557314383,,1000,l1,0.004835624752677092,COMPLETE
17,17,0.9652479500195236,2025-05-02 19:02:19.185089,2025-05-02 19:02:19.346814,0 days 00:00:00.161725,90.95359489060297,,900,l1,0.0010500465071969704,COMPLETE
18,18,0.9652479500195236,2025-05-02 19:02:19.347949,2025-05-02 19:02:19.597372,0 days 00:00:00.249423,0.5480967287372757,,700,l1,0.004691764957328756,COMPLETE
19,19,0.9652479500195236,2025-05-02 19:02:19.599509,2025-05-02 19:02:19.793362,0 days 00:00:00.193853,4.113355975130758,,900,l1,0.0016221526609770534,COMPLETE
20,20,0.9652479500195236,2025-05-02 19:02:19.794505,2025-05-02 19:02:19.939649,0 days 00:00:00.145144,186.97226546937324,,600,l1,0.02349970676968916,COMPLETE
21,21,0.9652479500195236,2025-05-02 19:02:19.941089,2025-05-02 19:02:20.388250,0 days 00:00:00.447161,2.6778752753754875,,1000,l1,0.004426615678860102,COMPLETE
22,22,0.9652479500195236,2025-05-02 19:02:20.389804,2025-05-02 19:02:20.729276,0 days 00:00:00.339472,1.7011630105084652,,900,l1,0.0058314064089633535,COMPLETE
23,23,0.9652479500195236,2025-05-02 19:02:20.730414,2025-05-02 19:02:20.924030,0 days 00:00:00.193616,12.021805724113964,,1000,l1,0.0014480424110679731,COMPLETE
24,24,0.8468899521531101,2025-05-02 19:02:20.933494,2025-05-02 19:02:21.266610,0 days 00:00:00.333116,0.15959218252032212,,800,l1,0.000470375687740317,COMPLETE
25,25,0.9652479500195236,2025-05-02 19:02:21.267750,2025-05-02 19:02:21.622228,0 days 00:00:00.354478,0.6683331959886984,,700,l1,0.005798134533851662,COMPLETE
26,26,0.9652479500195236,2025-05-02 19:02:21.623924,2025-05-02 19:02:21.831183,0 days 00:00:00.207259,6.7040446148009325,,900,l1,0.0021512546322474354,COMPLETE
27,27,0.9652479500195236,2025-05-02 19:02:21.832495,2025-05-02 19:02:22.131547,0 days 00:00:00.299052,1.4184968373238303,,1000,l1,0.020948605074172993,COMPLETE
28,28,0.8159605469625645,2025-05-02 19:02:22.132693,2025-05-02 19:02:22.300497,0 days 00:00:00.167804,0.01676263869453485,,800,l1,0.006903534430213022,COMPLETE
29,29,0.9652479500195236,2025-05-02 19:02:22.310575,2025-05-02 19:02:22.545341,0 days 00:00:00.234766,34.209413902441945,,200,l1,0.003207283157953651,COMPLETE
30,30,0.9652479500195236,2025-05-02 19:02:22.546553,2025-05-02 19:02:22.869693,0 days 00:00:00.323140,0.40765179845757493,,400,l1,0.0001298006932935156,COMPLETE
31,31,0.9652479500195236,2025-05-02 19:02:22.870780,2025-05-02 19:02:23.099517,0 days 00:00:00.228737,122.52841937553211,,900,l1,0.001070641146030504,COMPLETE
32,32,0.8468899521531101,2025-05-02 19:02:23.109503,2025-05-02 19:02:23.377191,0 days 00:00:00.267688,0.11505747349223244,,1000,l1,0.0004491888480466003,COMPLETE
33,33,0.9652479500195236,2025-05-02 19:02:23.378383,2025-05-02 19:02:23.460957,0 days 00:00:00.082574,899.0007592760434,,900,l1,0.0017204301687693184,COMPLETE
34,34,0.9652479500195236,2025-05-02 19:02:23.462115,2025-05-02 19:02:23.691808,0 days 00:00:00.229693,40.84395293530462,,1000,l2,0.0035962941460542202,COMPLETE
35,35,0.9652479500195236,2025-05-02 19:02:23.692956,2025-05-02 19:02:24.357574,0 days 00:00:00.664618,0.986424512273395,,900,l1,0.0076023871093100475,COMPLETE
36,36,0.9652479500195236,2025-05-02 19:02:24.359246,2025-05-02 19:02:24.606508,0 days 00:00:00.247262,262.78451037963623,,700,l1,0.017139013031738506,COMPLETE
37,37,0.8468899521531101,2025-05-02 19:02:24.607784,2025-05-02 19:02:24.907157,0 days 00:00:00.299373,0.03824749845454317,balanced,800,l2,0.001132394592471603,COMPLETE
38,38,0.8468899521531101,2025-05-02 19:02:24.908261,2025-05-02 19:02:25.172556,0 days 00:00:00.264295,0.09772677777721471,,600,l1,0.009407645470452872,COMPLETE
39,39,0.9650595354284599,2025-05-02 19:02:25.173704,2025-05-02 19:02:25.472414,0 days 00:00:00.298710,20.22391899060699,balanced,1000,l2,0.00025639609714718476,COMPLETE
40,40,0.9652479500195236,2025-05-02 19:02:25.473535,2025-05-02 19:02:25.750940,0 days 00:00:00.277405,74.39233772047918,,800,l1,0.0007076089698815303,COMPLETE
41,41,0.9652479500195236,2025-05-02 19:02:25.752022,2025-05-02 19:02:26.161766,0 days 00:00:00.409744,0.5233685429988126,,500,l1,0.00458663929068754,COMPLETE
42,42,0.9652479500195236,2025-05-02 19:02:26.162838,2025-05-02 19:02:26.559598,0 days 00:00:00.396760,5.67018182189569,,700,l1,0.002185999596934321,COMPLETE
43,43,0.9652479500195236,2025-05-02 19:02:26.561726,2025-05-02 19:02:26.887687,0 days 00:00:00.325961,2.057914581441295,,600,l1,0.03926552773041464,COMPLETE
44,44,0.8468899521531101,2025-05-02 19:02:26.888807,2025-05-02 19:02:27.268276,0 days 00:00:00.379469,0.2545979114068159,,700,l1,0.004218463050251678,COMPLETE
45,45,0.9650595354284599,2025-05-02 19:02:27.278720,2025-05-02 19:02:27.536174,0 days 00:00:00.257454,0.8721493655595407,balanced,400,l2,0.015622913969626851,COMPLETE
46,46,0.8159605469625645,2025-05-02 19:02:27.537695,2025-05-02 19:02:27.781213,0 days 00:00:00.243518,0.021147811131511828,,900,l1,0.00848478823262462,COMPLETE
