TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
61,5672,0,17,1.0,0.7821,0.8777,1.0,0.997,0.5,train
661,56497,0,348,1.0,0.6551,0.7916,1.0,0.9939,0.5,val
8580,495832,222,7171,0.9748,0.5447,0.6989,0.9996,0.9856,0.5,test
