TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
106,5635,6,3,0.9464,0.9725,0.9593,0.9989,0.9984,0.2,train
1693,55734,63,16,0.9641,0.9906,0.9772,0.9989,0.9986,0.2,val
14907,494368,2417,113,0.8605,0.9925,0.9218,0.9951,0.9951,0.2,test
