TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5839,278587,545,2559,0.9146,0.6953,0.79,0.998,0.9892,0.4,train
1172,55717,104,513,0.9185,0.6955,0.7916,0.9981,0.9893,0.4,val
4785,222820,450,1970,0.914,0.7084,0.7982,0.998,0.9895,0.4,test
